symbol,alert_date,strategy,entry_price,quantity,trade_entry_date,match_type
NRXS,2025-05-20,BreakFutPennies-Qull-pctBx130,3.27,200.0,2025-05-21T00:00:00,TRADE_1D_AFTER_ALERT
RGTI,2025-05-20,BreakFutPennies-Qull-pctBx130,13.88,150.0,2025-05-22T00:00:00,TRADE_2D_AFTER_ALERT
ASTS,2025-05-20,BreakFutPennies-holdingsactual-StackSupportloVlm,27.6,125.0,2025-05-16T00:00:00,TRADE_4D_BEFORE_ALERT
ASTS,2025-05-20,BreakFutPennies-holdingsactual-StackSupportloVlm,27.57,100.0,2025-05-16T00:00:00,TRADE_4D_BEFORE_ALERT
ASTS,2025-05-20,BreakFutPennies-holdingsactual-StackSupport,27.6,125.0,2025-05-16T00:00:00,TRADE_4D_BEFORE_ALERT
ASTS,2025-05-20,BreakFutPennies-holdingsactual-StackSupport,27.57,100.0,2025-05-16T00:00:00,TRADE_4D_BEFORE_ALERT
PONY,2025-05-20,BreakFutPennies-holdingsactual-burst,17.94,100.0,2025-05-20T00:00:00,SAME_DAY_ENTRY
NNE,2025-05-21,BreakFutPennies-holdingsactual-Sell,33.08,100.0,2025-05-23T00:00:00,TRADE_2D_AFTER_ALERT
NNE,2025-05-21,BreakFutPennies-holdingsactual-Sell,33.07,100.0,2025-05-23T00:00:00,TRADE_2D_AFTER_ALERT
PDYN,2025-05-21,BreakFutPennies-holdingsactual-curl-Juicy,7.66,200.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
PONY,2025-05-21,BreakFutPennies-holdingsactual-Sell,17.94,100.0,2025-05-20T00:00:00,TRADE_1D_BEFORE_ALERT
CLSK,2025-05-21,BreakFutPennies-holdingsactual-curl-Juicy,10.12,150.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
MARA,2025-05-21,BreakFutPennies-holdingsactual-curl-Juicy,16.47,100.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
CLSK,2025-05-21,BreakFutPennies-holdingsactual-curl,10.12,150.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
MARA,2025-05-21,BreakFutPennies-holdingsactual-curl,16.47,100.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
ASPI,2025-05-21,BreakFutPennies-Qull-pctBx130,6.82,200.0,2025-05-16T00:00:00,TRADE_5D_BEFORE_ALERT
ASPI,2025-05-21,BreakFutPennies-Qull-pctBx130,6.82,200.0,2025-05-16T00:00:00,TRADE_5D_BEFORE_ALERT
XPEV,2025-05-21,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,22.22,150.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
XPEV,2025-05-21,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,21.94,50.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
XPEV,2025-05-21,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,22.22,150.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
EVLV,2025-05-21,BreakFutPennies-Qull-pctBx130,5.11,400.0,2025-05-16T00:00:00,TRADE_5D_BEFORE_ALERT
CLSK,2025-05-21,BreakFutPennies-Qull-pctBx130,10.12,150.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
MARA,2025-05-21,BreakFutPennies-Qull-pctBx130,16.47,100.0,2025-05-21T00:00:00,SAME_DAY_ENTRY
ASPI,2025-05-21,BreakFutPennies-holdings-BigVolumeUp-Daily,6.82,200.0,2025-05-16T00:00:00,TRADE_5D_BEFORE_ALERT
ASPI,2025-05-21,BreakFutPennies-holdings-BigVolumeUp-Daily,6.82,200.0,2025-05-16T00:00:00,TRADE_5D_BEFORE_ALERT
SERV,2025-05-22,BreakFutPennies-holdingsactual-curl,11.39,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SERV,2025-05-22,BreakFutPennies-holdingsactual-curl,11.39,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SERV,2025-05-22,BreakFutPennies-holdingsactual-curl-Juicy,11.39,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SERV,2025-05-22,BreakFutPennies-holdingsactual-curl-Juicy,11.39,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
AISP,2025-05-22,BreakFutPennies-holdingsactual-curl,5.35,100.0,2025-05-19T00:00:00,TRADE_3D_BEFORE_ALERT
AISP,2025-05-22,BreakFutPennies-holdingsactual-curl,5.35,150.0,2025-05-19T00:00:00,TRADE_3D_BEFORE_ALERT
RGTI,2025-05-22,BreakFutPennies-holdingsactual-StackSupportloVlm,13.88,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SERV,2025-05-22,BreakFutPennies-Qull-pctBx130,11.39,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SERV,2025-05-22,BreakFutPennies-Qull-pctBx130,11.39,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-StackSupportloVlm,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-StackSupportloVlm,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-StackSupport,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-StackSupport,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-22,BreakFutPennies-holdingsactual-StackSupportloVlm,13.66,100.0,2025-05-23T00:00:00,TRADE_1D_AFTER_ALERT
LTBR,2025-05-22,BreakFutPennies-holdingsactual-StackSupportloVlm,13.66,100.0,2025-05-23T00:00:00,TRADE_1D_AFTER_ALERT
RGTI,2025-05-22,BreakFutPennies-holdingsactual-curl,13.88,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-curl,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-curl,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
PTON,2025-05-22,BreakFutPennies-holdingsactual-curl,7.22,250.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
PTON,2025-05-22,BreakFutPennies-holdingsactual-curl-Juicy,7.22,250.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
RGTI,2025-05-22,BreakFutPennies-holdingsactual-StackSupport,13.88,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
RGTI,2025-05-22,BreakFutPennies-holdingsactual-burst,13.88,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SERV,2025-05-22,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,11.39,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SERV,2025-05-22,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,11.39,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
RDW,2025-05-22,BreakFutPennies-Qull-pctBx130,15.65,300.0,2025-05-27T00:00:00,TRADE_5D_AFTER_ALERT
RDW,2025-05-22,BreakFutPennies-Qull-pctBx130,15.63,200.0,2025-05-27T00:00:00,TRADE_5D_AFTER_ALERT
MNMD,2025-05-22,BreakFutPennies-holdingsactual-curl-Juicy,7.0,100.0,2025-05-19T00:00:00,TRADE_3D_BEFORE_ALERT
MNMD,2025-05-22,BreakFutPennies-holdingsactual-curl-Juicy,7.0,100.0,2025-05-19T00:00:00,TRADE_3D_BEFORE_ALERT
NNE,2025-05-22,BreakFutPennies-Qull-pctBx130,33.08,100.0,2025-05-23T00:00:00,TRADE_1D_AFTER_ALERT
NNE,2025-05-22,BreakFutPennies-Qull-pctBx130,33.07,100.0,2025-05-23T00:00:00,TRADE_1D_AFTER_ALERT
MNMD,2025-05-22,BreakFutPennies-holdingsactual-curl,7.0,100.0,2025-05-19T00:00:00,TRADE_3D_BEFORE_ALERT
MNMD,2025-05-22,BreakFutPennies-holdingsactual-curl,7.0,100.0,2025-05-19T00:00:00,TRADE_3D_BEFORE_ALERT
QUBT,2025-05-22,BreakFutPennies-holdingsactual-curl,13.9,10.0,2025-05-23T00:00:00,TRADE_1D_AFTER_ALERT
QUBT,2025-05-22,BreakFutPennies-holdingsactual-curl,13.9,240.0,2025-05-23T00:00:00,TRADE_1D_AFTER_ALERT
QUBT,2025-05-22,BreakFutPennies-holdingsactual-curl,13.88,150.0,2025-05-23T00:00:00,TRADE_1D_AFTER_ALERT
SEI,2025-05-22,BreakFutPennies-Qull-pctBx130,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-Qull-pctBx130,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-burst,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-burst,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
PTON,2025-05-22,BreakFutPennies-Qull-pctBx130,7.22,250.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
PONY,2025-05-22,BreakFutPennies-holdings-NRSqz-MACDVCross,17.94,100.0,2025-05-20T00:00:00,TRADE_2D_BEFORE_ALERT
PTON,2025-05-22,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,7.22,250.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
RGTI,2025-05-22,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,13.88,150.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
SEI,2025-05-22,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,25.44,50.0,2025-05-22T00:00:00,SAME_DAY_ENTRY
BBAI,2025-05-23,BreakFutPennies-holdingsactual-Sell,4.5,500.0,2025-05-27T00:00:00,TRADE_4D_AFTER_ALERT
CLSK,2025-05-23,BreakFutPennies-holdingsactual-Sell,10.12,150.0,2025-05-21T00:00:00,TRADE_2D_BEFORE_ALERT
MNMD,2025-05-23,BreakFutPennies-holdingsactual-Sell,7.0,100.0,2025-05-19T00:00:00,TRADE_4D_BEFORE_ALERT
MNMD,2025-05-23,BreakFutPennies-holdingsactual-Sell,7.0,100.0,2025-05-19T00:00:00,TRADE_4D_BEFORE_ALERT
LTBR,2025-05-23,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-23,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-23,BreakFutPennies-Qull-pctBx130,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-23,BreakFutPennies-Qull-pctBx130,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-holdingsactual-DI2CrossPctBVol>100,6.13,500.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-holdingsactual-DI2CrossPctBVol>100,6.13,300.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-23,BreakFutPennies-holdings-BigVolumeUp-Daily,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-23,BreakFutPennies-holdings-BigVolumeUp-Daily,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-Qull-pctBx130,6.13,500.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-Qull-pctBx130,6.13,300.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LEU,2025-05-23,BreakFutPennies-holdingsactual-curl,115.63,15.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LEU,2025-05-23,BreakFutPennies-holdingsactual-curl,115.63,15.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UUUU,2025-05-23,BreakFutPennies-holdingsactual-DI2CrossPctBVol>100,5.15,10.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UUUU,2025-05-23,BreakFutPennies-holdingsactual-DI2CrossPctBVol>100,5.15,490.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-holdingsactual-RSI3-PctBV9-SqzPop,6.13,500.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-holdingsactual-RSI3-PctBV9-SqzPop,6.13,300.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UUUU,2025-05-23,BreakFutPennies-holdingsactual-RSI3-PctBV9-SqzPop,5.15,10.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UUUU,2025-05-23,BreakFutPennies-holdingsactual-RSI3-PctBV9-SqzPop,5.15,490.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
NNE,2025-05-23,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,33.08,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
NNE,2025-05-23,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,33.07,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LEU,2025-05-23,BreakFutPennies-holdingsactual-StackSupport,115.63,15.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LEU,2025-05-23,BreakFutPennies-holdingsactual-StackSupport,115.63,15.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
NNE,2025-05-23,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,33.08,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
NNE,2025-05-23,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,33.07,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,6.13,500.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,6.13,300.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UUUU,2025-05-23,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,5.15,10.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UUUU,2025-05-23,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,5.15,490.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
NNE,2025-05-23,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,33.08,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
NNE,2025-05-23,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,33.07,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,6.13,500.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UEC,2025-05-23,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,6.13,300.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UUUU,2025-05-23,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,5.15,10.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
UUUU,2025-05-23,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,5.15,490.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LEU,2025-05-23,BreakFutPennies-holdingsactual-burst,115.63,15.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LEU,2025-05-23,BreakFutPennies-holdingsactual-burst,115.63,15.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-23,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-23,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-23,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
LTBR,2025-05-23,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,13.66,100.0,2025-05-23T00:00:00,SAME_DAY_ENTRY
